x-axis,CH1,CH2
-9.920e-04,-1.0000e+00,-1.2000e+00
-9.900e-04,-1.0400e+00,-1.2400e+00
-9.880e-04,-9.2000e-01,-1.1600e+00
-9.860e-04,-9.6000e-01,-1.2000e+00
-9.840e-04,-8.8000e-01,-1.1200e+00
-9.820e-04,-9.2000e-01,-1.1600e+00
-9.800e-04,-8.4000e-01,-1.0800e+00
-9.780e-04,-8.8000e-01,-1.1200e+00
-9.760e-04,-7.6000e-01,-1.0800e+00
-9.740e-04,-8.8000e-01,-1.0400e+00
-9.720e-04,-7.6000e-01,-1.0400e+00
-9.700e-04,-8.4000e-01,-1.0800e+00
-9.680e-04,-6.8000e-01,-1.0000e+00
-9.660e-04,-7.6000e-01,-1.0800e+00
-9.640e-04,-6.8000e-01,-9.6000e-01
-9.620e-04,-6.8000e-01,-1.0000e+00
-9.600e-04,-6.0000e-01,-9.6000e-01
-9.580e-04,-6.0000e-01,-9.6000e-01
-9.560e-04,-5.6000e-01,-8.8000e-01
-9.540e-04,-6.0000e-01,-9.2000e-01
-9.520e-04,-5.2000e-01,-8.8000e-01
-9.500e-04,-5.6000e-01,-8.8000e-01
-9.480e-04,-4.4000e-01,-8.4000e-01
-9.460e-04,-5.2000e-01,-8.4000e-01
-9.440e-04,-4.4000e-01,-7.6000e-01
-9.420e-04,-4.8000e-01,-8.4000e-01
-9.400e-04,-3.6000e-01,-7.6000e-01
-9.380e-04,-4.0000e-01,-7.2000e-01
-9.360e-04,-2.8000e-01,-6.8000e-01
-9.340e-04,-3.6000e-01,-7.6000e-01
-9.320e-04,-2.8000e-01,-6.8000e-01
-9.300e-04,-3.2000e-01,-7.2000e-01
-9.280e-04,-1.6000e-01,-6.0000e-01
-9.260e-04,-2.0000e-01,-6.4000e-01
-9.240e-04,-1.6000e-01,-6.0000e-01
-9.220e-04,-2.0000e-01,-6.4000e-01
-9.200e-04,-1.2000e-01,-5.2000e-01
-9.180e-04,-1.6000e-01,-5.6000e-01
-9.160e-04,-8.0000e-02,-4.8000e-01
-9.140e-04,-8.0000e-02,-5.2000e-01
-9.120e-04,0.0000e+00,-4.8000e-01
-9.100e-04,-4.0000e-02,-4.8000e-01
-9.080e-04,4.0000e-02,-4.0000e-01
-9.060e-04,0.0000e+00,-4.8000e-01
-9.040e-04,1.2000e-01,-4.0000e-01
-9.020e-04,4.0000e-02,-4.0000e-01
-9.000e-04,1.2000e-01,-3.6000e-01
-8.980e-04,1.6000e-01,-4.0000e-01
-8.960e-04,2.0000e-01,-2.4000e-01
-8.940e-04,2.0000e-01,-3.2000e-01
-8.920e-04,2.8000e-01,-2.4000e-01
-8.900e-04,2.4000e-01,-2.8000e-01
-8.880e-04,3.2000e-01,-2.0000e-01
-8.860e-04,2.8000e-01,-2.4000e-01
-8.840e-04,3.6000e-01,-1.6000e-01
-8.820e-04,3.2000e-01,-1.6000e-01
-8.800e-04,4.0000e-01,-8.0000e-02
-8.780e-04,4.0000e-01,-1.6000e-01
-8.760e-04,4.8000e-01,-8.0000e-02
-8.740e-04,4.4000e-01,-8.0000e-02
-8.720e-04,5.2000e-01,0.0000e+00
-8.700e-04,4.8000e-01,-8.0000e-02
-8.680e-04,5.6000e-01,4.0000e-02
-8.660e-04,5.2000e-01,-4.0000e-02
-8.640e-04,6.4000e-01,8.0000e-02
-8.620e-04,6.0000e-01,4.0000e-02
-8.600e-04,7.2000e-01,1.2000e-01
-8.580e-04,6.4000e-01,8.0000e-02
-8.560e-04,7.2000e-01,1.6000e-01
-8.540e-04,6.8000e-01,1.2000e-01
-8.520e-04,7.6000e-01,2.0000e-01
-8.500e-04,7.2000e-01,2.0000e-01
-8.480e-04,8.4000e-01,2.4000e-01
-8.460e-04,7.6000e-01,2.4000e-01
-8.440e-04,8.4000e-01,2.8000e-01
-8.420e-04,8.4000e-01,2.8000e-01
-8.400e-04,8.8000e-01,3.6000e-01
-8.380e-04,8.8000e-01,3.2000e-01
-8.360e-04,1.0000e+00,4.0000e-01
-8.340e-04,9.2000e-01,3.6000e-01
-8.320e-04,1.0000e+00,4.4000e-01
-8.300e-04,9.6000e-01,3.6000e-01
-8.280e-04,1.0400e+00,5.2000e-01
-8.260e-04,1.0400e+00,4.0000e-01
-8.240e-04,1.0800e+00,5.2000e-01
-8.220e-04,1.0800e+00,4.8000e-01
-8.200e-04,1.1600e+00,5.6000e-01
-8.180e-04,1.1200e+00,5.2000e-01
-8.160e-04,1.2400e+00,6.4000e-01
-8.140e-04,1.2000e+00,6.0000e-01
-8.120e-04,1.2400e+00,6.8000e-01
-8.100e-04,1.2000e+00,6.4000e-01
-8.080e-04,1.2800e+00,7.2000e-01
-8.060e-04,1.2400e+00,6.8000e-01
-8.040e-04,1.3200e+00,7.6000e-01
-8.020e-04,1.2800e+00,6.8000e-01
-8.000e-04,1.3600e+00,8.0000e-01
-7.980e-04,1.3200e+00,7.6000e-01
-7.960e-04,1.3600e+00,8.4000e-01
-7.940e-04,1.3600e+00,8.0000e-01
-7.920e-04,1.4400e+00,8.4000e-01
-7.900e-04,1.4000e+00,8.8000e-01
-7.880e-04,1.4800e+00,9.6000e-01
-7.860e-04,1.4400e+00,8.4000e-01
-7.840e-04,1.5200e+00,9.2000e-01
-7.820e-04,1.4800e+00,9.2000e-01
-7.800e-04,1.5200e+00,1.0000e+00
-7.780e-04,1.5200e+00,9.6000e-01
-7.760e-04,1.5600e+00,1.0400e+00
-7.740e-04,1.5600e+00,1.0000e+00
-7.720e-04,1.6000e+00,1.0800e+00
-7.700e-04,1.6000e+00,1.0400e+00
-7.680e-04,1.6000e+00,1.1200e+00
-7.660e-04,1.6000e+00,1.0400e+00
-7.640e-04,1.6400e+00,1.1200e+00
-7.620e-04,1.6400e+00,1.1200e+00
-7.600e-04,1.6800e+00,1.1600e+00
-7.580e-04,1.6000e+00,1.1600e+00
-7.560e-04,1.7200e+00,1.2000e+00
-7.540e-04,1.7200e+00,1.1600e+00
-7.520e-04,1.6800e+00,1.2000e+00
-7.500e-04,1.7200e+00,1.2000e+00
-7.480e-04,1.7600e+00,1.2800e+00
-7.460e-04,1.7200e+00,1.2400e+00
-7.440e-04,1.8000e+00,1.3200e+00
-7.420e-04,1.8000e+00,1.2800e+00
-7.400e-04,1.8000e+00,1.2800e+00
-7.380e-04,1.8000e+00,1.2800e+00
-7.360e-04,1.8000e+00,1.3600e+00
-7.340e-04,1.7600e+00,1.3600e+00
-7.320e-04,1.8400e+00,1.4000e+00
-7.300e-04,1.8000e+00,1.3600e+00
-7.280e-04,1.8400e+00,1.4000e+00
-7.260e-04,1.8400e+00,1.4000e+00
-7.240e-04,1.8400e+00,1.4000e+00
-7.220e-04,1.8400e+00,1.4000e+00
-7.200e-04,1.8800e+00,1.4400e+00
-7.180e-04,1.8800e+00,1.4000e+00
-7.160e-04,1.8800e+00,1.4400e+00
-7.140e-04,1.8800e+00,1.4400e+00
-7.120e-04,1.8800e+00,1.5200e+00
-7.100e-04,1.9200e+00,1.4800e+00
-7.080e-04,1.8800e+00,1.5200e+00
-7.060e-04,1.8800e+00,1.4800e+00
-7.040e-04,1.8800e+00,1.5600e+00
-7.020e-04,1.8800e+00,1.5200e+00
-7.000e-04,1.9200e+00,1.5200e+00
-6.980e-04,1.8800e+00,1.5600e+00
-6.960e-04,1.9200e+00,1.5600e+00
-6.940e-04,1.9200e+00,1.5600e+00
-6.920e-04,1.9200e+00,1.6000e+00
-6.900e-04,1.8800e+00,1.6000e+00
-6.880e-04,1.9600e+00,1.6000e+00
-6.860e-04,1.8800e+00,1.6000e+00
-6.840e-04,1.8800e+00,1.6000e+00
-6.820e-04,1.9200e+00,1.5600e+00
-6.800e-04,1.9200e+00,1.6000e+00
-6.780e-04,1.8800e+00,1.6000e+00
-6.760e-04,1.9200e+00,1.6400e+00
-6.740e-04,1.9200e+00,1.6000e+00
-6.720e-04,1.8800e+00,1.6400e+00
-6.700e-04,1.9200e+00,1.6400e+00
-6.680e-04,1.9600e+00,1.6800e+00
-6.660e-04,1.9200e+00,1.6400e+00
-6.640e-04,1.9200e+00,1.6800e+00
-6.620e-04,1.8800e+00,1.6800e+00
-6.600e-04,1.9200e+00,1.6800e+00
-6.580e-04,1.8800e+00,1.6800e+00
-6.560e-04,1.8400e+00,1.7200e+00
-6.540e-04,1.8800e+00,1.6800e+00
-6.520e-04,1.8400e+00,1.6800e+00
-6.500e-04,1.8800e+00,1.6800e+00
-6.480e-04,1.8800e+00,1.7200e+00
-6.460e-04,1.8400e+00,1.7200e+00
-6.440e-04,1.8800e+00,1.7200e+00
-6.420e-04,1.8400e+00,1.6800e+00
-6.400e-04,1.8800e+00,1.6800e+00
-6.380e-04,1.8400e+00,1.6800e+00
-6.360e-04,1.8400e+00,1.7200e+00
-6.340e-04,1.8400e+00,1.7200e+00
-6.320e-04,1.8000e+00,1.7200e+00
-6.300e-04,1.8000e+00,1.6800e+00
-6.280e-04,1.8000e+00,1.6800e+00
-6.260e-04,1.7600e+00,1.6800e+00
-6.240e-04,1.8000e+00,1.7200e+00
-6.220e-04,1.7600e+00,1.6800e+00
-6.200e-04,1.7600e+00,1.7200e+00
-6.180e-04,1.7200e+00,1.6800e+00
-6.160e-04,1.7200e+00,1.7200e+00
-6.140e-04,1.7200e+00,1.6800e+00
-6.120e-04,1.7200e+00,1.6800e+00
-6.100e-04,1.6800e+00,1.6800e+00
-6.080e-04,1.6800e+00,1.6800e+00
-6.060e-04,1.6800e+00,1.6400e+00
-6.040e-04,1.6000e+00,1.6400e+00
-6.020e-04,1.6400e+00,1.6800e+00
-6.000e-04,1.6400e+00,1.6800e+00
-5.980e-04,1.6000e+00,1.6400e+00
-5.960e-04,1.6400e+00,1.6400e+00
-5.940e-04,1.6000e+00,1.6400e+00
-5.920e-04,1.5600e+00,1.6400e+00
-5.900e-04,1.6000e+00,1.6000e+00
-5.880e-04,1.5600e+00,1.6400e+00
-5.860e-04,1.5600e+00,1.6400e+00
-5.840e-04,1.4800e+00,1.6000e+00
-5.820e-04,1.5200e+00,1.6000e+00
-5.800e-04,1.4800e+00,1.6000e+00
-5.780e-04,1.5200e+00,1.6000e+00
-5.760e-04,1.4400e+00,1.6000e+00
-5.740e-04,1.4400e+00,1.5600e+00
-5.720e-04,1.4000e+00,1.5600e+00
-5.700e-04,1.4000e+00,1.6000e+00
-5.680e-04,1.3200e+00,1.5600e+00
-5.660e-04,1.3600e+00,1.5200e+00
-5.640e-04,1.3200e+00,1.5200e+00
-5.620e-04,1.3600e+00,1.5200e+00
-5.600e-04,1.2800e+00,1.5200e+00
-5.580e-04,1.2800e+00,1.4800e+00
-5.560e-04,1.2800e+00,1.4400e+00
-5.540e-04,1.2400e+00,1.4800e+00
-5.520e-04,1.2000e+00,1.4800e+00
-5.500e-04,1.2400e+00,1.4400e+00
-5.480e-04,1.2000e+00,1.4000e+00
-5.460e-04,1.1600e+00,1.4400e+00
-5.440e-04,1.1200e+00,1.4000e+00
-5.420e-04,1.1200e+00,1.4000e+00
-5.400e-04,1.0800e+00,1.3600e+00
-5.380e-04,1.1200e+00,1.4000e+00
-5.360e-04,1.0400e+00,1.3600e+00
-5.340e-04,1.0400e+00,1.3200e+00
-5.320e-04,1.0000e+00,1.2400e+00
-5.300e-04,1.0000e+00,1.3200e+00
-5.280e-04,9.6000e-01,1.2800e+00
-5.260e-04,1.0000e+00,1.2800e+00
-5.240e-04,8.8000e-01,1.2800e+00
-5.220e-04,8.8000e-01,1.2800e+00
-5.200e-04,8.4000e-01,1.2000e+00
-5.180e-04,8.8000e-01,1.2000e+00
-5.160e-04,8.0000e-01,1.1600e+00
-5.140e-04,8.4000e-01,1.2000e+00
-5.120e-04,7.6000e-01,1.1200e+00
-5.100e-04,7.6000e-01,1.1600e+00
-5.080e-04,7.2000e-01,1.0800e+00
-5.060e-04,6.8000e-01,1.1200e+00
-5.040e-04,6.4000e-01,1.0800e+00
-5.020e-04,6.8000e-01,1.0800e+00
-5.000e-04,6.0000e-01,1.0400e+00
-4.980e-04,6.0000e-01,1.0400e+00
-4.960e-04,5.6000e-01,1.0000e+00
-4.940e-04,5.2000e-01,1.0000e+00
-4.920e-04,5.2000e-01,9.6000e-01
-4.900e-04,4.8000e-01,1.0000e+00
-4.880e-04,4.4000e-01,8.8000e-01
-4.860e-04,4.4000e-01,9.6000e-01
-4.840e-04,3.6000e-01,8.8000e-01
-4.820e-04,3.6000e-01,8.8000e-01
-4.800e-04,3.6000e-01,8.8000e-01
-4.780e-04,3.6000e-01,8.4000e-01
-4.760e-04,2.4000e-01,8.0000e-01
-4.740e-04,3.2000e-01,7.6000e-01
-4.720e-04,2.0000e-01,7.6000e-01
-4.700e-04,2.0000e-01,7.2000e-01
-4.680e-04,2.0000e-01,6.8000e-01
-4.660e-04,1.6000e-01,7.2000e-01
-4.640e-04,1.2000e-01,6.4000e-01
-4.620e-04,8.0000e-02,6.8000e-01
-4.600e-04,4.0000e-02,5.6000e-01
-4.580e-04,4.0000e-02,6.4000e-01
-4.560e-04,-4.0000e-02,5.6000e-01
-4.540e-04,4.0000e-02,6.0000e-01
-4.520e-04,-4.0000e-02,5.2000e-01
-4.500e-04,0.0000e+00,5.6000e-01
-4.480e-04,-4.0000e-02,4.8000e-01
-4.460e-04,-4.0000e-02,5.6000e-01
-4.440e-04,-1.2000e-01,4.4000e-01
-4.420e-04,-1.2000e-01,4.8000e-01
-4.400e-04,-2.0000e-01,4.4000e-01
-4.380e-04,-2.4000e-01,4.0000e-01
-4.360e-04,-2.4000e-01,4.0000e-01
-4.340e-04,-2.4000e-01,3.6000e-01
-4.320e-04,-2.8000e-01,3.2000e-01
-4.300e-04,-2.8000e-01,3.2000e-01
-4.280e-04,-3.2000e-01,3.2000e-01
-4.260e-04,-3.2000e-01,3.2000e-01
-4.240e-04,-4.0000e-01,2.0000e-01
-4.220e-04,-4.0000e-01,2.4000e-01
-4.200e-04,-4.4000e-01,2.0000e-01
-4.180e-04,-4.4000e-01,2.4000e-01
-4.160e-04,-4.8000e-01,1.2000e-01
-4.140e-04,-4.8000e-01,1.6000e-01
-4.120e-04,-5.6000e-01,8.0000e-02
-4.100e-04,-5.2000e-01,8.0000e-02
-4.080e-04,-6.4000e-01,4.0000e-02
-4.060e-04,-6.0000e-01,0.0000e+00
-4.040e-04,-6.8000e-01,0.0000e+00
-4.020e-04,-6.4000e-01,8.0000e-02
-4.000e-04,-6.8000e-01,-4.0000e-02
-3.980e-04,-7.6000e-01,-4.0000e-02
-3.960e-04,-7.6000e-01,-8.0000e-02
-3.940e-04,-7.2000e-01,-8.0000e-02
-3.920e-04,-8.0000e-01,-8.0000e-02
-3.900e-04,-8.0000e-01,-4.0000e-02
-3.880e-04,-8.0000e-01,-1.6000e-01
-3.860e-04,-8.4000e-01,-1.6000e-01
-3.840e-04,-8.8000e-01,-2.0000e-01
-3.820e-04,-8.8000e-01,-2.4000e-01
-3.800e-04,-9.2000e-01,-2.4000e-01
-3.780e-04,-9.2000e-01,-2.4000e-01
-3.760e-04,-1.0000e+00,-3.2000e-01
-3.740e-04,-9.6000e-01,-2.8000e-01
-3.720e-04,-1.0000e+00,-3.6000e-01
-3.700e-04,-1.0400e+00,-3.6000e-01
-3.680e-04,-1.0400e+00,-3.6000e-01
-3.660e-04,-1.0800e+00,-3.6000e-01
-3.640e-04,-1.0800e+00,-4.8000e-01
-3.620e-04,-1.1200e+00,-4.0000e-01
-3.600e-04,-1.1600e+00,-4.8000e-01
-3.580e-04,-1.1600e+00,-4.8000e-01
-3.560e-04,-1.2000e+00,-5.2000e-01
-3.540e-04,-1.2000e+00,-5.2000e-01
-3.520e-04,-1.2800e+00,-6.0000e-01
-3.500e-04,-1.2400e+00,-6.0000e-01
-3.480e-04,-1.2800e+00,-6.0000e-01
-3.460e-04,-1.2800e+00,-6.0000e-01
-3.440e-04,-1.3200e+00,-6.4000e-01
-3.420e-04,-1.3200e+00,-6.4000e-01
-3.400e-04,-1.3600e+00,-6.8000e-01
-3.380e-04,-1.3600e+00,-6.8000e-01
-3.360e-04,-1.4000e+00,-7.6000e-01
-3.340e-04,-1.3200e+00,-6.8000e-01
-3.320e-04,-1.4000e+00,-7.6000e-01
-3.300e-04,-1.3600e+00,-7.6000e-01
-3.280e-04,-1.4800e+00,-8.0000e-01
-3.260e-04,-1.4800e+00,-8.0000e-01
-3.240e-04,-1.5200e+00,-8.8000e-01
-3.220e-04,-1.4800e+00,-8.4000e-01
-3.200e-04,-1.5200e+00,-8.8000e-01
-3.180e-04,-1.5200e+00,-8.8000e-01
-3.160e-04,-1.5600e+00,-9.2000e-01
-3.140e-04,-1.5600e+00,-9.2000e-01
-3.120e-04,-1.5600e+00,-9.6000e-01
-3.100e-04,-1.6400e+00,-9.6000e-01
-3.080e-04,-1.6800e+00,-1.0400e+00
-3.060e-04,-1.6000e+00,-1.0000e+00
-3.040e-04,-1.6400e+00,-1.0400e+00
-3.020e-04,-1.6400e+00,-1.0400e+00
-3.000e-04,-1.6800e+00,-1.0800e+00
-2.980e-04,-1.6800e+00,-1.0800e+00
-2.960e-04,-1.6800e+00,-1.0800e+00
-2.940e-04,-1.7200e+00,-1.0400e+00
-2.920e-04,-1.7200e+00,-1.1200e+00
-2.900e-04,-1.7200e+00,-1.1200e+00
-2.880e-04,-1.7200e+00,-1.1600e+00
-2.860e-04,-1.7600e+00,-1.1600e+00
-2.840e-04,-1.7200e+00,-1.2000e+00
-2.820e-04,-1.7200e+00,-1.2000e+00
-2.800e-04,-1.7600e+00,-1.2400e+00
-2.780e-04,-1.7600e+00,-1.2400e+00
-2.760e-04,-1.8400e+00,-1.2400e+00
-2.740e-04,-1.8000e+00,-1.2400e+00
-2.720e-04,-1.8000e+00,-1.2800e+00
-2.700e-04,-1.8400e+00,-1.2800e+00
-2.680e-04,-1.8400e+00,-1.2800e+00
-2.660e-04,-1.8400e+00,-1.3200e+00
-2.640e-04,-1.8800e+00,-1.3200e+00
-2.620e-04,-1.8400e+00,-1.3200e+00
-2.600e-04,-1.8400e+00,-1.3600e+00
-2.580e-04,-1.8800e+00,-1.3600e+00
-2.560e-04,-1.8800e+00,-1.3600e+00
-2.540e-04,-1.8800e+00,-1.4000e+00
-2.520e-04,-1.8400e+00,-1.3600e+00
-2.500e-04,-1.8800e+00,-1.3600e+00
-2.480e-04,-1.8800e+00,-1.4000e+00
-2.460e-04,-1.9200e+00,-1.4400e+00
-2.440e-04,-1.8800e+00,-1.4400e+00
-2.420e-04,-1.9200e+00,-1.4400e+00
-2.400e-04,-1.8800e+00,-1.4800e+00
-2.380e-04,-1.9200e+00,-1.4800e+00
-2.360e-04,-1.8800e+00,-1.4400e+00
-2.340e-04,-1.9200e+00,-1.4000e+00
-2.320e-04,-1.8800e+00,-1.5200e+00
-2.300e-04,-1.9200e+00,-1.5200e+00
-2.280e-04,-1.8800e+00,-1.5200e+00
-2.260e-04,-1.9200e+00,-1.5200e+00
-2.240e-04,-1.8400e+00,-1.5200e+00
-2.220e-04,-1.8800e+00,-1.4800e+00
-2.200e-04,-1.8800e+00,-1.5200e+00
-2.180e-04,-1.9200e+00,-1.5200e+00
-2.160e-04,-1.8800e+00,-1.5200e+00
-2.140e-04,-1.9600e+00,-1.5200e+00
-2.120e-04,-1.8800e+00,-1.5600e+00
-2.100e-04,-1.9200e+00,-1.5200e+00
-2.080e-04,-1.8800e+00,-1.5600e+00
-2.060e-04,-1.8800e+00,-1.5600e+00
-2.040e-04,-1.8800e+00,-1.5600e+00
-2.020e-04,-1.8800e+00,-1.5600e+00
-2.000e-04,-1.8400e+00,-1.5600e+00
-1.980e-04,-1.8800e+00,-1.5600e+00
-1.960e-04,-1.8400e+00,-1.5600e+00
-1.940e-04,-1.8800e+00,-1.5600e+00
-1.920e-04,-1.8400e+00,-1.5600e+00
-1.900e-04,-1.8800e+00,-1.5600e+00
-1.880e-04,-1.8400e+00,-1.5600e+00
-1.860e-04,-1.8800e+00,-1.6000e+00
-1.840e-04,-1.8400e+00,-1.6000e+00
-1.820e-04,-1.8400e+00,-1.6000e+00
-1.800e-04,-1.7600e+00,-1.5600e+00
-1.780e-04,-1.8000e+00,-1.6000e+00
-1.760e-04,-1.7600e+00,-1.5200e+00
-1.740e-04,-1.8000e+00,-1.5600e+00
-1.720e-04,-1.7200e+00,-1.5600e+00
-1.700e-04,-1.7600e+00,-1.6000e+00
-1.680e-04,-1.7600e+00,-1.5600e+00
-1.660e-04,-1.7600e+00,-1.5600e+00
-1.640e-04,-1.6800e+00,-1.5600e+00
-1.620e-04,-1.7200e+00,-1.5600e+00
-1.600e-04,-1.7200e+00,-1.5600e+00
-1.580e-04,-1.6800e+00,-1.5600e+00
-1.560e-04,-1.6400e+00,-1.5200e+00
-1.540e-04,-1.6800e+00,-1.5600e+00
-1.520e-04,-1.6000e+00,-1.5600e+00
-1.500e-04,-1.6400e+00,-1.6000e+00
-1.480e-04,-1.6000e+00,-1.5600e+00
-1.460e-04,-1.6000e+00,-1.5600e+00
-1.440e-04,-1.5600e+00,-1.5200e+00
-1.420e-04,-1.6000e+00,-1.5600e+00
-1.400e-04,-1.5200e+00,-1.4800e+00
-1.380e-04,-1.5600e+00,-1.5200e+00
-1.360e-04,-1.4800e+00,-1.4800e+00
-1.340e-04,-1.5600e+00,-1.5200e+00
-1.320e-04,-1.4800e+00,-1.4400e+00
-1.300e-04,-1.5200e+00,-1.5200e+00
-1.280e-04,-1.4400e+00,-1.4800e+00
-1.260e-04,-1.4800e+00,-1.5200e+00
-1.240e-04,-1.4000e+00,-1.4400e+00
-1.220e-04,-1.4400e+00,-1.4400e+00
-1.200e-04,-1.3600e+00,-1.4000e+00
-1.180e-04,-1.3600e+00,-1.4400e+00
-1.160e-04,-1.3200e+00,-1.4000e+00
-1.140e-04,-1.3200e+00,-1.4000e+00
-1.120e-04,-1.3200e+00,-1.4000e+00
-1.100e-04,-1.3200e+00,-1.4000e+00
-1.080e-04,-1.2400e+00,-1.3600e+00
-1.060e-04,-1.2800e+00,-1.4000e+00
-1.040e-04,-1.2400e+00,-1.3200e+00
-1.020e-04,-1.2400e+00,-1.3200e+00
