x-axis,CH1,CH2
-4.850e-04,1.1200e+00,2.4000e-01
-4.840e-04,1.2800e+00,4.8000e-01
-4.830e-04,1.2800e+00,3.2000e-01
-4.820e-04,1.3600e+00,4.8000e-01
-4.810e-04,1.3600e+00,4.0000e-01
-4.800e-04,1.4400e+00,4.8000e-01
-4.790e-04,1.4400e+00,4.8000e-01
-4.780e-04,1.5200e+00,6.4000e-01
-4.770e-04,1.5200e+00,5.6000e-01
-4.760e-04,1.5200e+00,7.2000e-01
-4.750e-04,1.5200e+00,6.4000e-01
-4.740e-04,1.6800e+00,8.0000e-01
-4.730e-04,1.6000e+00,7.2000e-01
-4.720e-04,1.6800e+00,8.0000e-01
-4.710e-04,1.6000e+00,8.0000e-01
-4.700e-04,1.7600e+00,8.8000e-01
-4.690e-04,1.6800e+00,8.0000e-01
-4.680e-04,1.7600e+00,9.6000e-01
-4.670e-04,1.7600e+00,8.8000e-01
-4.660e-04,1.7600e+00,1.0400e+00
-4.650e-04,1.8400e+00,9.6000e-01
-4.640e-04,1.8400e+00,1.0400e+00
-4.630e-04,1.8400e+00,9.6000e-01
-4.620e-04,1.8400e+00,1.1200e+00
-4.610e-04,1.8400e+00,1.1200e+00
-4.600e-04,1.9200e+00,1.2800e+00
-4.590e-04,1.8400e+00,1.1200e+00
-4.580e-04,1.8400e+00,1.2000e+00
-4.570e-04,1.9200e+00,1.2000e+00
-4.560e-04,1.9200e+00,1.3600e+00
-4.550e-04,1.9200e+00,1.2000e+00
-4.540e-04,2.0000e+00,1.3600e+00
-4.530e-04,1.9200e+00,1.2800e+00
-4.520e-04,2.0000e+00,1.4400e+00
-4.510e-04,1.9200e+00,1.3600e+00
-4.500e-04,2.0000e+00,1.4400e+00
-4.490e-04,1.9200e+00,1.3600e+00
-4.480e-04,2.0000e+00,1.4400e+00
-4.470e-04,1.9200e+00,1.3600e+00
-4.460e-04,1.9200e+00,1.5200e+00
-4.450e-04,2.0000e+00,1.4400e+00
-4.440e-04,1.9200e+00,1.5200e+00
-4.430e-04,1.9200e+00,1.4400e+00
-4.420e-04,1.9200e+00,1.6000e+00
-4.410e-04,1.9200e+00,1.5200e+00
-4.400e-04,1.9200e+00,1.6000e+00
-4.390e-04,1.9200e+00,1.6000e+00
-4.380e-04,1.9200e+00,1.6800e+00
-4.370e-04,1.9200e+00,1.6000e+00
-4.360e-04,1.8400e+00,1.6000e+00
-4.350e-04,1.9200e+00,1.6000e+00
-4.340e-04,1.8400e+00,1.6800e+00
-4.330e-04,1.8400e+00,1.6000e+00
-4.320e-04,1.7600e+00,1.6800e+00
-4.310e-04,1.8400e+00,1.6000e+00
-4.300e-04,1.6800e+00,1.6800e+00
-4.290e-04,1.7600e+00,1.6000e+00
-4.280e-04,1.6800e+00,1.7600e+00
-4.270e-04,1.6800e+00,1.6800e+00
-4.260e-04,1.6000e+00,1.6800e+00
-4.250e-04,1.6800e+00,1.6000e+00
-4.240e-04,1.5200e+00,1.6800e+00
-4.230e-04,1.6000e+00,1.6800e+00
-4.220e-04,1.5200e+00,1.6800e+00
-4.210e-04,1.5200e+00,1.6000e+00
-4.200e-04,1.4400e+00,1.6000e+00
-4.190e-04,1.4400e+00,1.6000e+00
-4.180e-04,1.3600e+00,1.6000e+00
-4.170e-04,1.3600e+00,1.6000e+00
-4.160e-04,1.3600e+00,1.6000e+00
-4.150e-04,1.3600e+00,1.6000e+00
-4.140e-04,1.2800e+00,1.6000e+00
-4.130e-04,1.2800e+00,1.6000e+00
-4.120e-04,1.2000e+00,1.5200e+00
-4.110e-04,1.2000e+00,1.5200e+00
-4.100e-04,1.1200e+00,1.5200e+00
-4.090e-04,1.1200e+00,1.5200e+00
-4.080e-04,1.0400e+00,1.4400e+00
-4.070e-04,9.6000e-01,1.4400e+00
-4.060e-04,9.6000e-01,1.4400e+00
-4.050e-04,9.6000e-01,1.3600e+00
-4.040e-04,8.0000e-01,1.3600e+00
-4.030e-04,9.6000e-01,1.4400e+00
-4.020e-04,7.2000e-01,1.3600e+00
-4.010e-04,6.4000e-01,1.3600e+00
-4.000e-04,7.2000e-01,1.4400e+00
-3.990e-04,8.0000e-01,1.2800e+00
-3.980e-04,5.6000e-01,1.2800e+00
-3.970e-04,6.4000e-01,1.2800e+00
-3.960e-04,5.6000e-01,1.2000e+00
-3.950e-04,5.6000e-01,1.2000e+00
-3.940e-04,4.0000e-01,1.2000e+00
-3.930e-04,4.8000e-01,1.1200e+00
-3.920e-04,3.2000e-01,1.0400e+00
-3.910e-04,3.2000e-01,1.1200e+00
-3.900e-04,1.6000e-01,1.0400e+00
-3.890e-04,2.4000e-01,1.0400e+00
-3.880e-04,1.6000e-01,9.6000e-01
-3.870e-04,1.6000e-01,9.6000e-01
-3.860e-04,0.0000e+00,9.6000e-01
-3.850e-04,8.0000e-02,8.8000e-01
-3.840e-04,-8.0000e-02,8.0000e-01
-3.830e-04,-8.0000e-02,8.8000e-01
-3.820e-04,-1.6000e-01,8.0000e-01
-3.810e-04,-8.0000e-02,8.0000e-01
-3.800e-04,-2.4000e-01,8.0000e-01
-3.790e-04,-2.4000e-01,7.2000e-01
-3.780e-04,-3.2000e-01,6.4000e-01
-3.770e-04,-3.2000e-01,6.4000e-01
-3.760e-04,-4.8000e-01,5.6000e-01
-3.750e-04,-4.8000e-01,5.6000e-01
-3.740e-04,-5.6000e-01,4.8000e-01
-3.730e-04,-4.0000e-01,4.8000e-01
-3.720e-04,-5.6000e-01,4.0000e-01
-3.710e-04,-6.4000e-01,4.0000e-01
-3.700e-04,-7.2000e-01,3.2000e-01
-3.690e-04,-7.2000e-01,3.2000e-01
-3.680e-04,-8.8000e-01,2.4000e-01
-3.670e-04,-8.0000e-01,2.4000e-01
-3.660e-04,-8.8000e-01,8.0000e-02
-3.650e-04,-8.8000e-01,1.6000e-01
-3.640e-04,-9.6000e-01,1.6000e-01
-3.630e-04,-9.6000e-01,8.0000e-02
-3.620e-04,-1.1200e+00,0.0000e+00
-3.610e-04,-1.0400e+00,8.0000e-02
-3.600e-04,-1.1200e+00,0.0000e+00
-3.590e-04,-1.1200e+00,-8.0000e-02
-3.580e-04,-1.2000e+00,-8.0000e-02
-3.570e-04,-1.2000e+00,-1.6000e-01
-3.560e-04,-1.3600e+00,-1.6000e-01
-3.550e-04,-1.2800e+00,-1.6000e-01
-3.540e-04,-1.3600e+00,-2.4000e-01
-3.530e-04,-1.3600e+00,-3.2000e-01
-3.520e-04,-1.4400e+00,-4.0000e-01
-3.510e-04,-1.3600e+00,-4.0000e-01
-3.500e-04,-1.5200e+00,-4.8000e-01
-3.490e-04,-1.5200e+00,-4.8000e-01
-3.480e-04,-1.5200e+00,-4.8000e-01
-3.470e-04,-1.5200e+00,-5.6000e-01
-3.460e-04,-1.6000e+00,-5.6000e-01
-3.450e-04,-1.5200e+00,-5.6000e-01
-3.440e-04,-1.6800e+00,-6.4000e-01
-3.430e-04,-1.6000e+00,-6.4000e-01
-3.420e-04,-1.6800e+00,-7.2000e-01
-3.410e-04,-1.6800e+00,-6.4000e-01
-3.400e-04,-1.7600e+00,-8.0000e-01
-3.390e-04,-1.7600e+00,-7.2000e-01
-3.380e-04,-1.7600e+00,-8.0000e-01
-3.370e-04,-1.7600e+00,-8.0000e-01
-3.360e-04,-1.8400e+00,-8.8000e-01
-3.350e-04,-1.8400e+00,-8.8000e-01
-3.340e-04,-1.8400e+00,-9.6000e-01
-3.330e-04,-1.8400e+00,-9.6000e-01
-3.320e-04,-1.8400e+00,-9.6000e-01
-3.310e-04,-1.8400e+00,-1.0400e+00
-3.300e-04,-1.8400e+00,-1.0400e+00
-3.290e-04,-1.9200e+00,-1.0400e+00
-3.280e-04,-2.0000e+00,-1.0400e+00
-3.270e-04,-2.0800e+00,-1.1200e+00
-3.260e-04,-1.9200e+00,-1.1200e+00
-3.250e-04,-1.8400e+00,-1.2000e+00
-3.240e-04,-1.9200e+00,-1.2800e+00
-3.230e-04,-1.9200e+00,-1.2000e+00
-3.220e-04,-1.9200e+00,-1.2800e+00
-3.210e-04,-2.0000e+00,-1.2800e+00
-3.200e-04,-1.9200e+00,-1.2800e+00
-3.190e-04,-1.9200e+00,-1.2800e+00
-3.180e-04,-1.9200e+00,-1.2800e+00
-3.170e-04,-1.9200e+00,-1.3600e+00
-3.160e-04,-1.9200e+00,-1.2800e+00
-3.150e-04,-1.9200e+00,-1.3600e+00
-3.140e-04,-1.9200e+00,-1.3600e+00
-3.130e-04,-1.9200e+00,-1.4400e+00
-3.120e-04,-1.8400e+00,-1.4400e+00
-3.110e-04,-1.9200e+00,-1.4400e+00
-3.100e-04,-1.8400e+00,-1.4400e+00
-3.090e-04,-1.9200e+00,-1.4400e+00
-3.080e-04,-1.7600e+00,-1.4400e+00
-3.070e-04,-1.8400e+00,-1.4400e+00
-3.060e-04,-1.7600e+00,-1.4400e+00
-3.050e-04,-1.8400e+00,-1.4400e+00
-3.040e-04,-1.7600e+00,-1.4400e+00
-3.030e-04,-1.8400e+00,-1.6000e+00
-3.020e-04,-1.7600e+00,-1.5200e+00
-3.010e-04,-1.7600e+00,-1.4400e+00
-3.000e-04,-1.6800e+00,-1.5200e+00
-2.990e-04,-1.6800e+00,-1.5200e+00
-2.980e-04,-1.6000e+00,-1.4400e+00
-2.970e-04,-1.6000e+00,-1.4400e+00
-2.960e-04,-1.6000e+00,-1.5200e+00
-2.950e-04,-1.6000e+00,-1.5200e+00
-2.940e-04,-1.5200e+00,-1.4400e+00
-2.930e-04,-1.5200e+00,-1.5200e+00
-2.920e-04,-1.5200e+00,-1.5200e+00
-2.910e-04,-1.5200e+00,-1.4400e+00
-2.900e-04,-1.3600e+00,-1.4400e+00
-2.890e-04,-1.3600e+00,-1.4400e+00
-2.880e-04,-1.2800e+00,-1.4400e+00
-2.870e-04,-1.3600e+00,-1.4400e+00
-2.860e-04,-1.2800e+00,-1.3600e+00
-2.850e-04,-1.3600e+00,-1.4400e+00
-2.840e-04,-1.2000e+00,-1.3600e+00
-2.830e-04,-1.2800e+00,-1.4400e+00
-2.820e-04,-1.1200e+00,-1.4400e+00
-2.810e-04,-1.1200e+00,-1.4400e+00
-2.800e-04,-9.6000e-01,-1.2800e+00
-2.790e-04,-1.0400e+00,-1.3600e+00
-2.780e-04,-8.8000e-01,-1.2800e+00
-2.770e-04,-8.8000e-01,-1.3600e+00
-2.760e-04,-8.0000e-01,-1.2000e+00
-2.750e-04,-8.8000e-01,-1.2800e+00
-2.740e-04,-8.0000e-01,-1.1200e+00
-2.730e-04,-8.8000e-01,-1.2000e+00
-2.720e-04,-6.4000e-01,-1.2800e+00
-2.710e-04,-7.2000e-01,-1.1200e+00
-2.700e-04,-6.4000e-01,-1.1200e+00
-2.690e-04,-6.4000e-01,-1.2000e+00
-2.680e-04,-4.8000e-01,-9.6000e-01
-2.670e-04,-5.6000e-01,-1.0400e+00
-2.660e-04,-4.0000e-01,-9.6000e-01
-2.650e-04,-4.8000e-01,-1.0400e+00
-2.640e-04,-3.2000e-01,-8.8000e-01
-2.630e-04,-3.2000e-01,-1.0400e+00
-2.620e-04,-1.6000e-01,-8.8000e-01
-2.610e-04,-3.2000e-01,-9.6000e-01
-2.600e-04,-8.0000e-02,-8.0000e-01
-2.590e-04,-8.0000e-02,-9.6000e-01
-2.580e-04,0.0000e+00,-7.2000e-01
-2.570e-04,-8.0000e-02,-8.0000e-01
-2.560e-04,8.0000e-02,-6.4000e-01
-2.550e-04,0.0000e+00,-7.2000e-01
-2.540e-04,2.4000e-01,-6.4000e-01
-2.530e-04,0.0000e+00,-7.2000e-01
-2.520e-04,3.2000e-01,-5.6000e-01
-2.510e-04,2.4000e-01,-6.4000e-01
-2.500e-04,3.2000e-01,-4.8000e-01
-2.490e-04,2.4000e-01,-5.6000e-01
-2.480e-04,4.0000e-01,-3.2000e-01
-2.470e-04,4.0000e-01,-4.8000e-01
-2.460e-04,5.6000e-01,-3.2000e-01
-2.450e-04,4.8000e-01,-4.0000e-01
-2.440e-04,6.4000e-01,-3.2000e-01
-2.430e-04,5.6000e-01,-2.4000e-01
-2.420e-04,7.2000e-01,-2.4000e-01
-2.410e-04,6.4000e-01,-3.2000e-01
-2.400e-04,8.0000e-01,-8.0000e-02
-2.390e-04,8.0000e-01,-1.6000e-01
-2.380e-04,8.8000e-01,0.0000e+00
-2.370e-04,8.8000e-01,0.0000e+00
-2.360e-04,9.6000e-01,1.6000e-01
-2.350e-04,8.8000e-01,0.0000e+00
-2.340e-04,1.0400e+00,8.0000e-02
-2.330e-04,1.0400e+00,8.0000e-02
-2.320e-04,1.2000e+00,2.4000e-01
-2.310e-04,1.0400e+00,1.6000e-01
-2.300e-04,1.2000e+00,3.2000e-01
-2.290e-04,1.2800e+00,2.4000e-01
-2.280e-04,1.3600e+00,4.0000e-01
-2.270e-04,1.2800e+00,3.2000e-01
-2.260e-04,1.3600e+00,4.8000e-01
-2.250e-04,1.2800e+00,3.2000e-01
-2.240e-04,1.4400e+00,4.8000e-01
-2.230e-04,1.4400e+00,4.0000e-01
-2.220e-04,1.5200e+00,5.6000e-01
-2.210e-04,1.5200e+00,4.8000e-01
-2.200e-04,1.5200e+00,7.2000e-01
-2.190e-04,1.5200e+00,6.4000e-01
-2.180e-04,1.6000e+00,7.2000e-01
-2.170e-04,1.5200e+00,6.4000e-01
-2.160e-04,1.6800e+00,8.0000e-01
-2.150e-04,1.6800e+00,7.2000e-01
-2.140e-04,1.7600e+00,8.8000e-01
-2.130e-04,1.7600e+00,8.8000e-01
-2.120e-04,1.7600e+00,9.6000e-01
-2.110e-04,1.6800e+00,8.8000e-01
-2.100e-04,1.8400e+00,9.6000e-01
-2.090e-04,1.7600e+00,8.8000e-01
-2.080e-04,1.8400e+00,1.0400e+00
-2.070e-04,1.7600e+00,1.0400e+00
-2.060e-04,1.9200e+00,1.1200e+00
-2.050e-04,1.8400e+00,1.0400e+00
-2.040e-04,1.9200e+00,1.2000e+00
-2.030e-04,1.8400e+00,1.1200e+00
-2.020e-04,1.9200e+00,1.2800e+00
-2.010e-04,1.9200e+00,1.2000e+00
-2.000e-04,1.9200e+00,1.2800e+00
-1.990e-04,1.9200e+00,1.2800e+00
-1.980e-04,1.8400e+00,1.2800e+00
-1.970e-04,2.0000e+00,1.2800e+00
-1.960e-04,1.9200e+00,1.3600e+00
-1.950e-04,2.0000e+00,1.2800e+00
-1.940e-04,2.0000e+00,1.3600e+00
-1.930e-04,1.9200e+00,1.3600e+00
-1.920e-04,2.0000e+00,1.4400e+00
-1.910e-04,1.9200e+00,1.4400e+00
-1.900e-04,1.9200e+00,1.4400e+00
-1.890e-04,1.9200e+00,1.4400e+00
-1.880e-04,2.0000e+00,1.5200e+00
-1.870e-04,1.9200e+00,1.5200e+00
-1.860e-04,2.0000e+00,1.6000e+00
-1.850e-04,1.9200e+00,1.5200e+00
-1.840e-04,1.9200e+00,1.6000e+00
-1.830e-04,2.0000e+00,1.5200e+00
-1.820e-04,1.9200e+00,1.6000e+00
-1.810e-04,1.9200e+00,1.5200e+00
-1.800e-04,1.8400e+00,1.6000e+00
-1.790e-04,1.8400e+00,1.6000e+00
-1.780e-04,1.8400e+00,1.6000e+00
-1.770e-04,1.8400e+00,1.6000e+00
-1.760e-04,1.7600e+00,1.6000e+00
-1.750e-04,1.8400e+00,1.6800e+00
-1.740e-04,1.7600e+00,1.6800e+00
-1.730e-04,1.7600e+00,1.6000e+00
-1.720e-04,1.7600e+00,1.6000e+00
-1.710e-04,1.7600e+00,1.6000e+00
-1.700e-04,1.6800e+00,1.6000e+00
-1.690e-04,1.5200e+00,1.6800e+00
-1.680e-04,1.6000e+00,1.6000e+00
-1.670e-04,1.6000e+00,1.6000e+00
-1.660e-04,1.6000e+00,1.6000e+00
-1.650e-04,1.5200e+00,1.6800e+00
-1.640e-04,1.4400e+00,1.6000e+00
-1.630e-04,1.5200e+00,1.6000e+00
-1.620e-04,1.4400e+00,1.6000e+00
-1.610e-04,1.4400e+00,1.6000e+00
-1.600e-04,1.3600e+00,1.6000e+00
-1.590e-04,1.3600e+00,1.6000e+00
-1.580e-04,1.2800e+00,1.5200e+00
-1.570e-04,1.2800e+00,1.6000e+00
-1.560e-04,1.2000e+00,1.5200e+00
-1.550e-04,1.2000e+00,1.5200e+00
-1.540e-04,1.1200e+00,1.6000e+00
-1.530e-04,1.2000e+00,1.4400e+00
-1.520e-04,1.0400e+00,1.4400e+00
-1.510e-04,1.0400e+00,1.5200e+00
-1.500e-04,1.0400e+00,1.4400e+00
-1.490e-04,9.6000e-01,1.4400e+00
-1.480e-04,8.8000e-01,1.3600e+00
-1.470e-04,8.8000e-01,1.4400e+00
-1.460e-04,7.2000e-01,1.3600e+00
-1.450e-04,8.0000e-01,1.3600e+00
-1.440e-04,7.2000e-01,1.2800e+00
-1.430e-04,7.2000e-01,1.2800e+00
-1.420e-04,6.4000e-01,1.2800e+00
-1.410e-04,7.2000e-01,1.2800e+00
-1.400e-04,4.8000e-01,1.2800e+00
-1.390e-04,5.6000e-01,1.2000e+00
-1.380e-04,4.0000e-01,1.1200e+00
-1.370e-04,4.8000e-01,1.1200e+00
-1.360e-04,4.0000e-01,1.1200e+00
-1.350e-04,4.0000e-01,1.1200e+00
-1.340e-04,2.4000e-01,1.0400e+00
-1.330e-04,2.4000e-01,1.0400e+00
-1.320e-04,1.6000e-01,9.6000e-01
-1.310e-04,2.4000e-01,1.0400e+00
-1.300e-04,8.0000e-02,9.6000e-01
-1.290e-04,8.0000e-02,9.6000e-01
-1.280e-04,0.0000e+00,8.0000e-01
-1.270e-04,-8.0000e-02,8.0000e-01
-1.260e-04,-8.0000e-02,8.0000e-01
-1.250e-04,-8.0000e-02,8.0000e-01
-1.240e-04,-3.2000e-01,6.4000e-01
-1.230e-04,-2.4000e-01,7.2000e-01
-1.220e-04,-2.4000e-01,6.4000e-01
-1.210e-04,-3.2000e-01,7.2000e-01
-1.200e-04,-4.0000e-01,5.6000e-01
-1.190e-04,-4.0000e-01,6.4000e-01
-1.180e-04,-4.8000e-01,4.8000e-01
-1.170e-04,-4.8000e-01,4.8000e-01
-1.160e-04,-5.6000e-01,4.0000e-01
-1.150e-04,-5.6000e-01,4.0000e-01
-1.140e-04,-7.2000e-01,4.0000e-01
-1.130e-04,-6.4000e-01,4.0000e-01
-1.120e-04,-8.0000e-01,2.4000e-01
-1.110e-04,-7.2000e-01,2.4000e-01
-1.100e-04,-8.0000e-01,1.6000e-01
-1.090e-04,-8.0000e-01,2.4000e-01
-1.080e-04,-8.8000e-01,1.6000e-01
-1.070e-04,-8.8000e-01,8.0000e-02
-1.060e-04,-9.6000e-01,0.0000e+00
-1.050e-04,-1.0400e+00,8.0000e-02
-1.040e-04,-1.0400e+00,0.0000e+00
-1.030e-04,-1.1200e+00,0.0000e+00
-1.020e-04,-1.2000e+00,-1.6000e-01
-1.010e-04,-1.2000e+00,-8.0000e-02
-1.000e-04,-1.2000e+00,-2.4000e-01
-9.90e-05,-1.2000e+00,-1.6000e-01
-9.80e-05,-1.2800e+00,-2.4000e-01
-9.70e-05,-1.2800e+00,-2.4000e-01
-9.60e-05,-1.3600e+00,-3.2000e-01
-9.50e-05,-1.4400e+00,-3.2000e-01
-9.40e-05,-1.4400e+00,-4.0000e-01
-9.30e-05,-1.4400e+00,-3.2000e-01
-9.20e-05,-1.5200e+00,-4.8000e-01
-9.10e-05,-1.5200e+00,-4.0000e-01
-9.00e-05,-1.5200e+00,-5.6000e-01
-8.90e-05,-1.5200e+00,-5.6000e-01
-8.80e-05,-1.6000e+00,-6.4000e-01
-8.70e-05,-1.6800e+00,-6.4000e-01
-8.60e-05,-1.6000e+00,-7.2000e-01
-8.50e-05,-1.7600e+00,-7.2000e-01
-8.40e-05,-1.6800e+00,-8.0000e-01
-8.30e-05,-1.6800e+00,-7.2000e-01
-8.20e-05,-1.7600e+00,-8.0000e-01
-8.10e-05,-1.7600e+00,-8.0000e-01
-8.00e-05,-1.7600e+00,-9.6000e-01
-7.90e-05,-1.7600e+00,-9.6000e-01
-7.80e-05,-1.8400e+00,-9.6000e-01
-7.70e-05,-1.8400e+00,-9.6000e-01
-7.60e-05,-1.8400e+00,-1.0400e+00
-7.50e-05,-1.8400e+00,-9.6000e-01
-7.40e-05,-1.9200e+00,-1.0400e+00
-7.30e-05,-1.8400e+00,-1.1200e+00
-7.20e-05,-1.8400e+00,-1.1200e+00
-7.10e-05,-1.9200e+00,-1.1200e+00
-7.00e-05,-1.9200e+00,-1.2000e+00
-6.90e-05,-1.8400e+00,-1.2000e+00
-6.80e-05,-1.9200e+00,-1.2000e+00
-6.70e-05,-1.9200e+00,-1.2000e+00
-6.60e-05,-1.9200e+00,-1.2800e+00
-6.50e-05,-2.0000e+00,-1.2800e+00
-6.40e-05,-1.9200e+00,-1.2800e+00
-6.30e-05,-2.0000e+00,-1.2800e+00
-6.20e-05,-1.9200e+00,-1.3600e+00
-6.10e-05,-1.8400e+00,-1.3600e+00
-6.00e-05,-1.8400e+00,-1.3600e+00
-5.90e-05,-1.9200e+00,-1.3600e+00
-5.80e-05,-1.9200e+00,-1.4400e+00
-5.70e-05,-1.8400e+00,-1.3600e+00
-5.60e-05,-1.8400e+00,-1.3600e+00
-5.50e-05,-1.8400e+00,-1.5200e+00
-5.40e-05,-1.8400e+00,-1.4400e+00
-5.30e-05,-1.9200e+00,-1.4400e+00
-5.20e-05,-1.7600e+00,-1.4400e+00
-5.10e-05,-1.8400e+00,-1.5200e+00
-5.00e-05,-1.8400e+00,-1.4400e+00
-4.90e-05,-1.8400e+00,-1.5200e+00
-4.80e-05,-1.7600e+00,-1.4400e+00
-4.70e-05,-1.8400e+00,-1.4400e+00
-4.60e-05,-1.6800e+00,-1.5200e+00
-4.50e-05,-1.6800e+00,-1.4400e+00
-4.40e-05,-1.6800e+00,-1.5200e+00
